,Turn_100,Turn_101,mean,std
2854,27.59999999999991,22.01999999999998,24.809999999999945,2.7899999999999654
2855,25.32000000000016,25.73000000000002,25.52500000000009,0.2049999999999308
2856,27.30999999999995,,27.30999999999995,0.0
2857,25.74000000000024,25.16999999999962,25.45499999999993,0.28500000000030923
2858,25.53999999999996,21.36000000000013,23.450000000000045,2.0899999999999146
2860,19.25,37.38000000000011,28.315000000000055,9.065000000000055
2862,37.78999999999996,40.81999999999971,39.304999999999836,1.5149999999998762
2863,18.44000000000005,37.02999999999975,27.7349999999999,9.29499999999985
2864,22.2800000000002,36.23000000000002,29.25500000000011,6.974999999999909
2865,16.4699999999998,41.47000000000025,28.970000000000024,12.500000000000224
2866,34.76999999999998,35.02999999999975,34.899999999999864,0.12999999999988532
2867,34.14000000000033,,34.14000000000033,0.0
2868,31.0600000000004,33.42000000000007,32.24000000000024,1.1799999999998363
2869,33.34000000000015,34.02999999999975,33.68499999999995,0.3449999999997999
2871,30.19999999999982,36.04999999999973,33.12499999999977,2.9249999999999527
2872,25.37999999999965,36.71000000000004,31.044999999999845,5.665000000000196
2873,15.09000000000015,,15.09000000000015,0.0
2874,25.86999999999989,51.54999999999973,38.70999999999981,12.839999999999918
2875,25.63000000000011,12.34999999999991,18.99000000000001,6.640000000000099
2876,13.09999999999991,27.46000000000004,20.279999999999976,7.1800000000000646
2877,10.16000000000031,,10.16000000000031,0.0
2879,25.61999999999989,23.75,24.684999999999945,0.9349999999999454
2881,21.67000000000007,10.97000000000025,16.32000000000016,5.34999999999991
2882,22.94000000000005,27.21000000000004,25.075000000000045,2.1349999999999945
2883,22.37999999999965,25.99000000000024,24.184999999999945,1.8050000000002946
2884,27.44999999999982,32.11000000000013,29.779999999999973,2.330000000000153
2885,22.91000000000031,24.53999999999996,23.725000000000136,0.8149999999998254
2887,27.38000000000011,9.269999999999982,18.325000000000045,9.055000000000064
2888,20.30000000000018,22.73000000000002,21.5150000000001,1.2149999999999217
2889,43.65000000000009,23.65000000000009,33.65000000000009,10.0
2892,26.65000000000009,28.88000000000011,27.7650000000001,1.115000000000009
2893,24.23000000000002,25.34999999999991,24.789999999999964,0.5599999999999437
2894,20.39000000000033,44.03999999999996,32.215000000000146,11.824999999999813
2895,22.88000000000011,26.23000000000002,24.555000000000064,1.6749999999999563
2897,16.26000000000022,44.07000000000016,30.165000000000187,13.90499999999997
2898,17.90999999999985,19.62000000000035,18.7650000000001,0.8550000000002491
2899,18.98999999999978,,18.98999999999978,0.0
2902,30.96000000000004,35.33000000000038,33.14500000000021,2.185000000000171
2903,29.11999999999989,36.12999999999965,32.62499999999977,3.504999999999878
2904,31.05000000000018,33.42000000000007,32.23500000000013,1.1849999999999472
2905,14.15999999999985,,14.15999999999985,0.0
2906,14.40999999999985,53.27999999999975,33.8449999999998,19.434999999999953
2907,14.06999999999971,9.609999999999673,11.83999999999969,2.230000000000019
2909,28.11999999999989,25.61999999999989,26.86999999999989,1.25
2911,22.26999999999998,27.05999999999995,24.664999999999964,2.3949999999999854
2912,22.09999999999991,,22.09999999999991,0.0
2913,29.06999999999971,25.32000000000016,27.194999999999936,1.8749999999997744
2914,21.40000000000009,,21.40000000000009,0.0
2916,24.98000000000002,21.72000000000025,23.350000000000136,1.6299999999998853
2917,22.39999999999964,28.92999999999984,25.66499999999974,3.2650000000001
2918,19.15999999999985,25.79999999999973,22.47999999999979,3.31999999999994
2920,37.82999999999993,,37.82999999999993,0.0
2921,24.13999999999987,31.10999999999967,27.62499999999977,3.4849999999999
2922,46.11000000000013,24.05000000000018,35.080000000000155,11.029999999999974
2923,34.09999999999991,21.22000000000025,27.660000000000082,6.439999999999829
2924,36.53999999999996,,36.53999999999996,0.0
2925,15.01999999999998,41.49000000000024,28.25500000000011,13.235000000000129
2926,32.83000000000038,39.84999999999991,36.340000000000146,3.5099999999997635
2927,31.58000000000038,,31.58000000000038,0.0
2929,33.90999999999985,22.03999999999996,27.974999999999902,5.934999999999944
2930,29.34000000000015,34.98999999999978,32.164999999999964,2.8249999999998163
2931,36.23000000000002,32.01999999999998,34.125,2.105000000000018
2932,29.88999999999987,36.76000000000022,33.325000000000045,3.4350000000001746
2934,26.11000000000013,29.13000000000011,27.62000000000012,1.5099999999999891
2936,12.5,31.53999999999996,22.019999999999982,9.51999999999998
2939,21.5300000000002,,21.5300000000002,0.0
2940,20.86000000000013,28.47000000000025,24.66500000000019,3.80500000000006
2941,25.66999999999962,10.13000000000011,17.899999999999864,7.769999999999756
2944,23.73999999999978,,23.73999999999978,0.0
2945,25.90999999999985,23.72000000000025,24.81500000000005,1.0949999999998
