,Dwell_100,Dwell_101,Dwell_102,Dwell_103,mean,std
2675,7.74,9.39,,6.94,8.023333333333335,1.0200762498732905
2676,4.97,,5.65,3.02,4.546666666666667,1.1146399518329775
2678,9.09,3.4,8.65,,7.046666666666667,2.584831823456906
2679,7.9,18.65,6.779999999999999,2.61,8.985,5.918025430834172
2680,11.83,,9.010000000000002,4.29,8.376666666666667,3.1105983704461466
2681,9.41,14.12,,,11.765,2.3549999999999995
2682,13.52,13.18,11.85,6.15,11.174999999999999,2.9675452818786097
2685,4.48,5.47,4.91,2.75,4.4025,1.0165966505945216
2686,11.39,5.93,3.75,7.46,7.1325,2.7893043487579483
2687,18.53,11.75,5.18,6.85,10.5775,5.1875879510616505
2688,8.41,11.36,17.51,,12.426666666666668,3.7908515607387687
2689,5.13,7.779999999999999,11.58,,8.163333333333334,2.6471158309039335
2690,2.99,8.48,4.4,2.65,4.63,2.3176173109467406
2691,4.37,15.49,12.07,5.29,9.305,4.64687798419541
2692,3.82,12.61,12.96,19.52,12.2275,5.580086804880368
2693,3.98,,14.44,4.75,7.723333333333333,4.759792245699619
2694,12.14,,4.42,,8.280000000000001,3.8600000000000003
2695,8.21,2.92,8.440000000000001,3.66,5.8075,2.532364260922982
2697,4.34,10.08,,,7.21,2.87
2699,15.68,7.19,7.59,,10.153333333333334,3.9113538434778423
2700,12.16,5.59,6.57,21.15,11.3675,6.179014383378631
2701,5.62,13.14,15.43,5.890000000000001,10.02,4.34221717559129
2705,5.96,5.99,5.34,22.35,9.91,7.186922150684534
2706,10.5,8.27,,16.28,11.683333333333332,3.3754242531700953
2707,3.76,,9.9,15.61,9.756666666666666,4.838803800757189
2708,9.82,17.18,15.39,8.18,12.6425,3.742261181424942
2709,14.2,3.94,,10.69,9.61,4.257675422105353
2710,12.93,9.34,16.49,10.64,12.35,2.713862561000464
2711,12.5,8.719999999999999,2.98,,8.066666666666666,3.913884117968861
2712,7.23,11.79,8.64,1.98,7.41,3.5431130379935665
2713,7.960000000000001,10.44,8.59,6.03,8.254999999999999,1.5751269790083589
2714,4.27,3.72,5.56,11.29,6.21,3.0080142951787976
2715,9.79,,,16.02,12.905,3.115
2716,4.67,,5.08,11.87,7.206666666666666,3.301720090430979
2717,12.33,3.78,,5.83,7.313333333333333,3.644706968864423
2718,11.02,,6.87,12.46,10.116666666666667,2.369814807579323
2719,4.49,,5.23,16.29,8.67,5.396616223770842
2721,11.04,3.1,,,7.069999999999999,3.9699999999999993
2722,3.82,3.61,,,3.715,0.10499999999999998
2723,3.65,9.66,,16.98,10.096666666666666,5.450702299296446
2724,5.66,4.63,8.43,6.380000000000001,6.275,1.3909798704510428
2725,14.74,,,8.36,11.55,3.1900000000000004
2726,6.68,,13.02,,9.85,3.17
2727,7.72,6.300000000000001,8.49,6.75,7.3149999999999995,0.8506027274821071
2728,15.75,8.09,,,11.92,3.83
2729,15.39,5.09,4.199999999999999,4.0,7.17,4.763522856038376
2731,3.84,12.35,,6.12,7.4366666666666665,3.5967794236263946
2732,8.43,4.1,5.970000000000001,10.44,7.234999999999999,2.404604957160323
2734,3.7,12.46,3.87,4.78,6.202500000000001,3.636030631059095
2736,8.79,4.3,,10.27,7.786666666666666,2.538402822423756
2737,9.67,15.27,,6.83,10.589999999999998,3.506489222379938
2738,9.2,7.0,22.34,,12.846666666666666,6.772618072470613
2739,3.37,6.640000000000001,4.83,7.880000000000001,5.680000000000001,1.7190258869487687
2740,6.85,,12.32,4.54,7.903333333333333,3.2623338612444654
2741,5.16,3.18,,2.9,3.7466666666666666,1.00589374300779
2742,7.15,,17.54,2.64,9.11,6.2387872753177485
2743,4.91,5.35,2.94,,4.3999999999999995,1.0478867623301034
2744,7.01,4.26,,11.36,7.543333333333333,2.9229931387002757
2747,3.88,6.38,5.32,11.14,6.68,2.7235638417338417
2748,4.25,6.99,7.21,3.98,5.6075,1.4975709499052123
2749,5.71,8.82,4.92,14.39,8.46,3.7211758894199027
2750,20.39,2.83,2.52,3.59,7.3325,7.548795847683258
2751,9.629999999999999,17.04,14.75,7.98,12.350000000000001,3.6827774844538186
2752,14.29,19.32,6.49,,13.366666666666667,5.278360435674025
2754,16.75,6.93,4.21,,9.296666666666667,5.386014812043832
2755,4.6,4.300000000000001,,18.05,8.983333333333334,6.412271221823218
2756,7.34,21.89,5.12,13.99,12.085,6.534395534401021
2757,18.89,5.37,11.62,9.0,11.22,4.953276693260735
2758,3.86,11.18,3.44,20.55,9.7575,6.949691989577668
2760,4.88,12.75,3.8,8.34,7.4425,3.4931817516413313
2761,6.44,3.21,,19.41,9.686666666666667,7.000744404863116
2762,5.15,10.06,13.8,5.89,8.725,3.476913142429647
2763,6.26,4.74,8.07,,6.3566666666666665,1.3611841250257888
2764,7.31,21.1,5.15,9.16,10.68,6.1811123594382265
2766,4.74,15.88,6.17,6.85,8.41,4.3795262300847115
2767,14.08,4.94,2.44,8.760000000000002,7.555000000000001,4.388311178574282
2768,19.0,4.949999999999999,4.69,16.32,11.24,6.490196453112956
2772,8.61,5.67,7.06,7.27,7.1525,1.0421702116257208
2773,10.76,4.36,12.14,3.81,7.7675,3.719767297829261
2774,8.77,21.92,,,15.345,6.575000000000001
2776,3.15,12.64,,2.81,6.2,4.555882644084093
2777,10.68,12.24,13.65,14.63,12.8,1.4899161050206824
2778,8.09,5.27,2.8,,5.386666666666667,2.1612085096589415
2779,13.0,15.73,3.88,20.11,13.18,5.938219430098554
2780,9.93,3.28,3.47,,5.56,3.0910300332844822
2781,3.4,7.140000000000001,6.67,5.03,5.5600000000000005,1.4726676475023144
2783,5.449999999999999,6.05,9.15,2.83,5.869999999999999,2.24770994570029
2784,6.28,,5.69,11.9,7.956666666666667,2.798741780792854
2785,13.11,4.85,6.81,8.96,8.432500000000001,3.0669233361791095
2786,3.52,5.98,7.210000000000001,10.28,6.7475000000000005,2.434043703387431
2787,19.84,6.57,8.0,7.42,10.4575,5.440810486499231
2788,8.56,6.19,,,7.375,1.185
2789,9.06,,,8.16,8.61,0.4500000000000002
2790,7.02,10.85,,12.66,10.176666666666666,2.3512313558833147
2792,4.16,7.43,,12.75,8.113333333333333,3.5399843063054512
2796,8.98,5.16,2.74,3.1,4.995000000000001,2.4790875337510774
2797,4.48,,,11.73,8.105,3.625
2798,10.97,11.46,6.05,,9.493333333333334,2.4430081639014003
2799,5.09,15.74,3.01,19.59,10.857499999999998,6.981093664319367
2801,13.37,11.73,2.99,,9.363333333333335,4.556089941556856
2802,7.79,13.46,,,10.625,2.8350000000000004
2803,18.98,,9.73,,14.355,4.625
2804,18.7,7.17,8.7,14.26,12.207499999999998,4.583783235494454
2805,4.43,7.039999999999999,,,5.734999999999999,1.3049999999999997
2807,7.48,3.83,,4.34,5.216666666666667,1.6139048574463395
2808,7.17,5.79,3.93,3.86,5.1875,1.3817448208696135
2809,20.74,3.33,11.26,16.78,13.0275,6.533174477235397
2810,12.89,9.48,7.56,7.050000000000001,9.245000000000001,2.291206014307749
2811,20.09,,2.42,4.04,8.85,7.975349522121272
2812,8.44,2.33,2.52,14.16,6.8625,4.877060461999625
2813,11.75,6.300000000000001,3.94,,7.330000000000001,3.2705453164062206
2814,2.9,6.26,,,4.58,1.68
2815,6.67,,15.3,17.3,13.089999999999998,4.612468608745936
2816,8.46,6.06,5.390000000000001,5.31,6.305,1.2778204099168242
2817,8.41,,8.41,6.1,7.640000000000001,1.0889444430272834
2819,7.75,13.27,3.59,,8.203333333333333,3.9648231009998693
2820,11.86,4.29,15.62,14.21,11.495,4.3712726979679495
2822,13.34,6.02,6.56,,8.639999999999999,3.3307056309436898
2823,5.279999999999999,4.08,3.12,5.66,4.535,1.0037305415299467
2824,9.94,11.57,,18.32,13.276666666666666,3.627729623638209
2825,14.18,8.05,,,11.115,3.0649999999999995
2826,4.15,14.74,9.18,13.17,10.31,4.093500946622585
2827,4.48,13.35,4.3,3.33,6.365,4.056442406838781
2828,10.54,5.59,17.02,9.48,10.657499999999999,4.109783297206801
2829,19.04,12.77,10.48,,14.096666666666666,3.618326807916732
2832,14.24,9.43,11.58,11.09,11.585,1.727577784066466
2833,18.49,5.82,14.64,,12.983333333333334,5.303497797575567
2834,9.379999999999999,13.58,,6.99,9.983333333333334,2.7239717733894055
2837,8.3,14.77,19.57,9.46,13.025,4.497691074318022
2838,6.619999999999999,,4.5,12.14,7.753333333333333,3.2203243452933266
2841,7.89,5.62,15.52,,9.676666666666668,4.234511647036632
2842,2.49,3.37,6.93,5.54,4.5825,1.7518757804136684
2843,4.96,13.32,12.05,11.41,10.435,3.2348763500325637
2844,19.29,11.64,14.26,2.84,12.0075,5.964198919385569
2845,17.14,,17.24,,17.189999999999998,0.04999999999999894
2846,5.34,10.27,,4.73,6.78,2.480335998744256
2848,3.79,6.94,19.91,11.68,10.58,6.074796292880939
2849,4.78,18.22,4.93,11.07,9.75,5.509460046138822
2850,8.41,8.57,,7.700000000000001,8.226666666666667,0.37809463835864593
2851,6.41,6.81,2.15,,5.123333333333333,2.1087963918364006
2852,2.6,,,13.64,8.120000000000001,5.5200000000000005
2853,17.62,5.34,,2.42,8.46,6.58588389410766
2854,4.6,4.06,8.25,,5.636666666666667,1.8610092841132082
2858,4.66,5.88,6.94,4.77,5.5625,0.927479784146264
2860,6.67,12.84,7.890000000000001,5.57,8.2425,2.7783212107314013
2861,10.44,8.78,,4.029999999999999,7.75,2.716333312880926
2863,13.25,12.51,5.12,7.82,9.675,3.3543591042105194
2864,7.8,3.85,7.24,,6.296666666666667,1.7450947124885674
2865,8.7,13.42,7.51,6.48,9.0275,2.6548952427544106
2866,4.82,,,2.71,3.765,1.0550000000000002
2867,6.98,8.8,,4.72,6.833333333333333,1.6688785322951327
2868,4.99,6.14,11.58,,7.57,2.8741027585433803
2869,7.41,7.41,,17.24,10.686666666666667,4.63390643937584
2870,7.16,6.5,6.78,11.06,7.875,1.853719234404175
2871,4.350000000000001,5.96,3.62,12.07,6.500000000000001,3.3254097491888124
2872,8.43,5.71,17.69,7.32,9.787500000000001,4.663873792246099
2873,8.34,6.27,5.48,7.9,6.9975000000000005,1.1671412725116013
2875,11.01,8.309999999999999,3.8,6.640000000000001,7.44,2.6168396970391594
2876,3.6,15.78,2.44,,7.273333333333333,6.033734793273197
2877,2.79,6.71,8.75,19.05,9.325,6.009382247785541
2878,7.41,7.35,3.2,10.56,7.130000000000001,2.614220725187527
2879,4.01,12.72,7.04,3.52,6.8225,3.6621194341528516
2880,4.6,3.34,5.26,4.54,4.435,0.6924413332550274
2881,8.35,5.37,,7.04,6.919999999999999,1.2195354306729536
2882,4.71,,7.32,,6.015000000000001,1.3050000000000002
2883,5.37,13.68,5.74,2.79,6.895,4.078814165906556
2885,10.1,3.48,17.02,10.0,10.15,4.788287794191155
2886,6.27,,7.459999999999999,7.25,6.993333333333332,0.5186092513208335
2887,3.03,7.050000000000001,19.32,,9.799999999999999,6.928823854017361
2888,3.38,4.57,7.71,10.03,6.422499999999999,2.61535250970113
2889,2.41,3.41,5.81,2.5,3.5324999999999998,1.3718668849418296
2890,5.6,2.9,5.8,10.0,6.075,2.5390697115282204
2891,12.02,5.86,,10.75,9.543333333333333,2.6556145972051155
2892,13.02,,,9.74,11.379999999999999,1.6399999999999997
2893,19.82,,,13.73,16.775,3.045
2894,9.91,9.1,,6.4,8.469999999999999,1.5005998800479758
2895,8.440000000000001,3.66,,,6.050000000000001,2.3900000000000006
2896,7.85,6.25,,2.03,5.376666666666666,2.454945122717727
2897,9.96,2.81,,6.66,6.476666666666667,2.9218525325933586
2898,5.44,5.91,6.72,7.01,6.27,0.6262188115986294
2899,16.84,6.49,4.96,4.69,8.245,5.009573335125458
2900,5.35,,,7.0,6.175,0.8250000000000002
2903,17.4,5.4,,14.9,12.566666666666665,5.1693541397569405
2905,18.14,,11.29,3.96,11.13,5.790066205723961
2906,12.31,6.46,4.08,14.59,9.36,4.252757928685807
2907,10.42,5.92,6.13,,7.489999999999999,2.0735959104897947
2908,3.7,25.43,8.690000000000001,,12.606666666666667,9.2934899556386
2909,3.15,7.08,9.0,4.05,5.82,2.3431709284642466
2910,6.07,11.6,,17.59,11.753333333333336,4.704269928007486
2912,6.83,,,6.109999999999999,6.47,0.3600000000000003
2913,6.24,6.5,6.880000000000001,,6.54,0.2628053779256939
2914,6.970000000000001,10.98,4.12,2.4,6.117500000000001,3.247324860558303
2915,3.27,6.07,12.79,,7.376666666666666,3.9948411176861027
2916,2.49,,17.75,5.49,8.576666666666668,6.60113794903744
2917,17.18,2.89,12.16,8.719999999999999,10.2375,5.200549850736938
2918,3.13,7.1,8.809999999999999,6.290000000000001,6.3325,2.060635520901258
2920,6.25,10.61,7.97,7.51,8.084999999999999,1.5879782744105788
2921,8.93,22.85,14.3,,15.36,5.732032798231358
2922,4.38,7.46,7.92,22.81,10.642499999999998,7.155544615890532
2923,4.27,,7.609999999999999,,5.9399999999999995,1.67
2924,4.79,11.56,,5.18,7.176666666666667,3.103571419438508
2925,6.75,12.37,12.18,7.68,9.745,2.5521608491629206
2926,6.27,,3.09,,4.68,1.5899999999999999
2927,13.17,4.23,,6.19,7.863333333333333,3.836746306732075
2928,19.36,5.23,6.21,3.38,8.545,6.326193563273257
2929,4.8,,,17.67,11.235000000000001,6.435000000000001
2930,7.57,,,8.219999999999999,7.895,0.3249999999999993
2931,6.28,8.04,6.17,8.46,7.237500000000001,1.0240696997763385
2932,2.99,,3.86,9.969999999999999,5.6066666666666665,3.105718739501194
2933,15.99,5.32,7.48,17.46,11.5625,5.244494136711376
2934,8.26,5.23,,8.04,7.176666666666667,1.379428222932321
2935,4.17,13.56,,,8.865,4.695
2936,10.57,16.8,,,13.685,3.115
2937,11.67,2.75,14.82,5.56,8.700000000000001,4.78375898222308
2938,19.65,12.3,10.69,,14.213333333333333,3.9000883180883075
2939,5.94,5.72,14.44,,8.700000000000001,4.059786529691761
2942,3.73,6.98,,17.32,9.343333333333334,5.794309468972314
2943,2.27,,5.6,,3.9349999999999996,1.6649999999999998
2944,9.55,5.85,,6.609999999999999,7.336666666666666,1.59552151000508
2945,9.3,15.94,4.13,6.93,9.075,4.365572700116217
2946,22.61,12.18,,12.88,15.89,4.760343124887813
2948,15.28,3.31,3.22,3.42,6.307499999999999,5.180759476177213
2949,17.57,6.67,,3.89,9.376666666666667,5.903678702489001
2951,19.28,6.08,5.85,4.09,8.825,6.085082168713912
2952,10.17,4.47,3.09,3.35,5.2700000000000005,2.8761432509525666
2953,2.49,4.37,,,3.43,0.94
2954,3.11,,5.21,,4.16,1.05
2956,4.76,7.47,3.93,9.34,6.375,2.155023201731248
2957,7.8,5.65,8.219999999999999,2.49,6.039999999999999,2.2696145047121985
2958,3.32,,,4.34,3.83,0.51
2959,7.649999999999999,7.81,18.04,3.05,9.1375,5.483773221970434
2960,7.58,12.65,5.55,,8.593333333333334,2.9858146106027563
2963,4.85,8.71,,8.15,7.236666666666667,1.7030430280986903
2965,9.43,10.39,17.73,24.74,15.572499999999998,6.190445763432549
2966,5.04,12.91,19.15,3.39,10.122499999999999,6.332935239681517
2967,15.98,6.9,13.96,17.41,13.5625,4.037154784003209
2969,10.57,14.07,,9.42,11.353333333333333,1.977512466599277
2970,10.56,,,3.0,6.78,3.7800000000000002
2972,6.23,15.8,4.92,14.28,10.307500000000001,4.785380731979432
2973,4.82,8.23,13.15,,8.733333333333334,3.419281925914985
2974,18.33,13.08,8.75,2.79,10.737499999999999,5.70627450706676
2977,3.5,5.09,12.26,6.56,6.8525,3.304250104032684
2978,15.04,6.59,6.0,18.64,11.567499999999999,5.427961749128304
2979,2.58,5.85,6.62,12.27,6.83,3.4878575085573664
2981,16.78,12.88,4.29,5.539999999999999,9.8725,5.164626680603353
2983,12.71,3.83,5.82,9.9,8.065,3.4611594878017398
2984,3.77,3.95,6.48,13.4,6.9,3.902749031131774
2985,3.9,7.029999999999999,,4.359999999999999,5.096666666666667,1.379911430330061
2986,18.17,4.33,3.1,10.93,9.1325,6.0075468162969825
2987,14.12,,9.55,,11.835,2.2849999999999993
2988,11.42,,,7.57,9.495000000000001,1.9249999999999998
2989,11.25,22.67,13.84,5.6,13.340000000000002,6.155781834990581
2990,3.7,4.7,8.99,3.12,5.1275,2.3005148880196367
2991,6.83,3.41,10.08,,6.773333333333333,2.723310893420401
2992,19.22,5.96,11.56,,12.246666666666668,5.4351040059556865
2993,4.13,14.72,,,9.425,5.295
2999,15.12,6.050000000000001,,12.66,11.276666666666666,3.8298331846468483
3000,6.19,17.7,,10.05,11.313333333333333,4.783097555164667
3002,6.24,4.57,9.74,10.83,7.845000000000001,2.5398277500649526
3003,4.67,5.109999999999999,,,4.89,0.21999999999999975
3004,18.5,8.620000000000001,8.77,5.630000000000001,10.38,4.852489052022683
3005,19.7,,4.54,4.13,9.456666666666665,7.245064220250608
3006,4.859999999999999,,,,4.859999999999999,0.0
3008,2.56,13.29,,3.52,6.456666666666667,4.847764662421456
3009,7.12,4.48,3.64,24.0,9.81,8.292617198448268
3010,5.890000000000001,11.82,,16.17,11.293333333333335,4.213283227550168
3011,10.17,,4.54,3.54,6.083333333333333,2.918405196145472
3012,5.48,5.279999999999999,12.98,15.62,9.84,4.557170174571057
3014,14.77,11.55,12.53,4.54,10.8475,3.8240971156601136
3016,17.63,,3.4,,10.514999999999999,7.114999999999999
3017,10.46,6.42,7.42,3.39,6.922500000000001,2.5245036640892407
3018,2.98,18.89,12.68,3.79,9.584999999999999,6.583504006226471
3019,17.04,22.92,3.24,6.78,12.495000000000001,7.86851161275117
3020,6.06,10.58,19.21,6.359999999999999,10.5525,5.308311289854807
3021,3.29,6.699999999999999,5.09,3.4,4.619999999999999,1.3968357097382638
3022,7.209999999999999,,15.12,6.94,9.756666666666666,3.7940508987390014
3024,2.44,7.69,,6.85,5.66,2.3025637884757937
3026,9.2,4.07,12.76,2.59,7.155,4.060618795208435
3027,17.54,,,,17.54,0.0
3028,8.16,5.38,3.09,3.57,5.05,1.9882781495555395
3030,7.81,6.04,2.65,3.59,5.0225,2.0301647100666487
3032,17.48,5.99,6.46,,9.976666666666667,5.309126314396957
3033,3.27,3.09,,2.04,2.7999999999999994,0.5424020648928246
3034,3.31,6.79,,9.48,6.526666666666666,2.525765010623294
3035,9.44,3.48,18.33,,10.416666666666666,6.101695574911033
3037,8.42,,2.68,,5.55,2.8699999999999997
3039,8.06,,,,8.06,0.0
3040,3.62,3.53,3.87,9.56,5.145,2.5520432990057205
3042,8.21,,7.459999999999999,4.31,6.66,1.6896745248715803
3043,18.38,,13.16,,15.77,2.6099999999999994
3044,4.2,,13.0,3.55,6.916666666666667,4.309743482956832
3045,6.89,3.33,3.02,6.609999999999999,4.9624999999999995,1.7935910208294419
3046,3.19,11.79,11.53,5.37,7.97,3.770755892390808
3047,3.97,,,,3.97,0.0
3048,5.29,3.7,,6.2,5.0633333333333335,1.0331290120578145
3049,12.17,,4.17,15.23,10.523333333333333,4.662941370232122
3050,12.2,,11.51,,11.855,0.34499999999999975
3051,11.04,7.46,6.04,2.9,6.859999999999999,2.923456857899565
3052,3.55,12.28,12.63,12.69,10.2875,3.8930474887933233
3054,18.27,3.21,,24.04,15.173333333333332,8.781200879657002
3055,16.56,8.66,24.33,,16.516666666666666,6.397324093365565
3056,18.18,11.44,16.53,,15.383333333333333,2.868569136152882
3058,7.609999999999999,3.19,9.129999999999999,7.869999999999999,6.949999999999999,2.245662485771181
3059,5.42,,6.76,3.22,5.133333333333334,1.459345363129951
3060,3.8,13.42,5.91,14.25,9.344999999999999,4.561000438500308
3061,13.41,12.1,18.31,18.25,15.517499999999998,2.8011370459154614
3063,3.08,15.23,10.85,13.25,10.602500000000001,4.61173164332011
3065,12.29,,3.32,,7.805,4.484999999999999
3067,5.27,7.7,,7.67,6.88,1.138507795318065
3068,5.789999999999999,,13.5,10.85,10.046666666666667,3.198440592260895
3069,7.130000000000001,7.140000000000001,,,7.135000000000001,0.004999999999999893
3070,5.67,,12.93,,9.3,3.63
3071,18.7,6.57,11.9,3.78,10.2375,5.690511290736536
3072,6.22,10.19,2.9,7.15,6.615,2.599235464516441
3073,4.77,9.89,11.04,5.98,7.92,2.6125370810765536
3074,2.63,,3.92,8.54,5.03,2.5372031846109606
3076,20.21,14.37,5.27,5.07,11.229999999999999,6.402483892990283
3077,7.46,11.33,6.06,19.43,11.07,5.198302607582594
3078,7.78,11.46,5.71,16.4,10.3375,4.061048971632822
3079,19.9,14.8,7.59,4.02,11.5775,6.177873319355132
3080,9.14,3.03,17.95,,10.04,6.1242196781848595
3081,14.12,,15.0,6.59,11.90333333333333,3.7742313419055566
3083,16.28,11.61,,2.51,10.133333333333333,5.717728764310373
3087,7.029999999999999,3.47,14.85,6.48,7.9575000000000005,4.203792186823702
3088,3.39,,3.69,21.54,9.54,8.48616521168425
3089,3.81,13.67,8.23,,8.57,4.032501291588964
3090,2.47,,,,2.47,0.0
3094,3.45,10.99,3.39,5.79,5.905,3.0912254851433922
3095,3.92,7.74,17.27,9.36,9.5725,4.863267291646635
3096,16.63,20.7,14.74,3.04,13.7775,6.5627371385725946
3097,13.97,,13.8,8.6,12.123333333333335,2.4923393740731936
3098,12.55,5.78,11.49,2.98,8.2,3.9639437432940445
3099,10.11,3.86,4.58,,6.183333333333333,2.7920880279023357
3102,7.87,,15.55,5.41,9.610000000000001,4.318610887773985
3103,6.46,3.73,,13.95,8.046666666666667,4.320511800958564
3104,4.34,2.81,,13.97,7.04,4.939898784388199
3105,3.76,6.73,,16.42,8.97,5.405682195616017
3106,6.89,17.75,18.74,,14.459999999999999,5.368035022240447
3107,10.03,20.69,17.36,,16.026666666666667,4.452881713627206
3108,5.7,6.4,,,6.050000000000001,0.3500000000000001
3109,4.33,6.26,18.05,14.05,10.6725,5.602063793817418
3110,6.62,4.43,,7.41,6.153333333333333,1.2605378040961548
3111,13.02,,5.97,,9.495,3.525
3112,12.11,2.99,19.18,6.09,10.092500000000001,6.187052509070858
3113,8.65,2.46,,,5.555,3.095
3114,6.44,,2.54,9.76,6.246666666666667,2.9507211924469505
3115,17.5,17.54,,,17.52,0.019999999999999574
3116,8.63,,13.02,,10.825,2.1949999999999994
3117,11.89,3.66,5.43,13.74,8.68,4.232924520942938
3118,14.16,5.94,12.08,3.74,8.98,4.276143122020122
3119,11.86,13.05,12.72,11.19,12.205,0.7294689849472703
3120,11.75,9.93,4.85,3.57,7.525,3.4070625177709903
3121,19.26,11.27,10.6,6.37,11.875,4.659262280662038
3122,2.43,,3.3,3.66,3.1300000000000003,0.5163332257370234
3123,18.27,,,9.280000000000001,13.775,4.494999999999999
3124,3.9,,,17.55,10.725,6.825
3125,4.15,7.25,5.890000000000001,4.48,5.4425,1.2312874359791055
3128,20.98,2.47,12.11,7.17,10.682500000000001,6.853084615704084
3129,21.13,5.44,15.6,9.76,12.9825,5.9267797959769
3131,9.77,5.92,,5.5,7.063333333333333,1.9215676470585732
3132,8.82,,,3.65,6.235,2.585
3133,15.72,2.68,3.37,17.71,9.870000000000001,6.8853866993800725
3135,4.6,2.49,,6.550000000000001,4.546666666666667,1.657917033174124
3136,8.52,26.6,,,17.560000000000002,9.040000000000001
3137,5.4,6.74,6.08,11.29,7.3774999999999995,2.3080335244532297
3138,8.809999999999999,13.85,3.07,9.27,8.75,3.825780966025107
3141,9.32,9.46,4.8,3.32,6.7250000000000005,2.7163348468110486
3142,14.83,12.09,,3.45,10.123333333333333,4.84953147794254
3143,7.68,,4.96,9.0,7.213333333333334,1.682009380341131
3145,6.880000000000001,7.930000000000001,2.3,,5.703333333333334,2.4443994945362126
3146,8.2,,25.91,6.41,13.506666666666666,8.80087243150107
3147,5.61,2.47,23.11,6.1,9.3225,8.081136600132433
3148,5.14,3.1,,3.56,3.9333333333333336,0.8736640595153772
3150,7.66,3.69,11.97,3.86,6.795,3.3831974521153807
3151,12.4,11.64,6.33,14.1,11.1175,2.904017691061816
3152,10.28,6.85,4.94,10.67,8.185,2.3914692136843407
