,liq_100,liq_101,liq_102,liq_103
2992,7.0,3.0,2.0,2.0
2993,5.0,3.0,4.0,2.0
2994,3.0,3.0,4.0,3.0
2995,5.0,4.0,5.0,6.0
2996,6.0,4.0,6.0,7.0
2997,6.0,4.0,8.0,7.0
2998,8.0,6.0,9.0,7.0
2999,8.0,6.0,9.0,8.0
3000,9.0,7.0,10.0,8.0
3001,9.0,9.0,13.0,8.0
3002,9.0,9.0,13.0,8.0
3003,10.0,12.0,15.0,9.0
3004,10.0,13.0,16.0,10.0
3005,13.0,14.0,16.0,10.0
3006,13.0,15.0,16.0,13.0
3007,7.0,14.0,13.0,11.0
3008,7.0,12.0,12.0,9.0
3009,6.0,12.0,12.0,7.0
3010,5.0,13.0,8.0,7.0
3011,7.0,13.0,7.0,6.0
3012,6.0,11.0,8.0,6.0
3013,6.0,10.0,5.0,5.0
3014,6.0,9.0,3.0,4.0
3015,4.0,7.0,2.0,5.0
3016,3.0,8.0,0.0,5.0
3017,2.0,8.0,0.0,4.0
3018,1.0,11.0,1.0,2.0
3019,1.0,14.0,1.0,2.0
3020,2.0,14.0,1.0,4.0
3021,4.0,15.0,1.0,4.0
3022,7.0,16.0,3.0,5.0
3023,7.0,17.0,3.0,6.0
3024,9.0,19.0,5.0,6.0
3025,11.0,19.0,7.0,8.0
3026,11.0,20.0,7.0,8.0
3027,14.0,21.0,7.0,9.0
3028,15.0,22.0,8.0,11.0
3029,16.0,25.0,9.0,11.0
3030,16.0,26.0,10.0,13.0
3031,11.0,23.0,9.0,11.0
3032,12.0,17.0,8.0,12.0
3033,10.0,14.0,10.0,11.0
3034,11.0,12.0,10.0,10.0
3035,9.0,11.0,8.0,10.0
3036,7.0,13.0,7.0,10.0
3037,7.0,15.0,6.0,8.0
3038,7.0,15.0,7.0,5.0
3039,6.0,11.0,8.0,3.0
3040,5.0,7.0,6.0,3.0
3041,4.0,5.0,5.0,2.0
3042,2.0,4.0,3.0,2.0
3043,4.0,4.0,3.0,3.0
3044,5.0,5.0,3.0,4.0
3045,5.0,6.0,6.0,4.0
3046,5.0,6.0,6.0,4.0
3047,5.0,6.0,7.0,4.0
3048,6.0,7.0,8.0,7.0
3049,9.0,9.0,8.0,7.0
3050,9.0,10.0,8.0,7.0
3051,10.0,11.0,8.0,8.0
3052,11.0,13.0,9.0,8.0
3053,13.0,14.0,10.0,8.0
3054,14.0,14.0,10.0,10.0
3055,10.0,14.0,7.0,9.0
3056,8.0,14.0,9.0,10.0
3057,8.0,13.0,8.0,10.0
3058,10.0,13.0,5.0,7.0
3059,10.0,12.0,3.0,7.0
3060,9.0,15.0,3.0,8.0
3061,5.0,13.0,1.0,5.0
3062,3.0,11.0,3.0,4.0
3063,3.0,8.0,4.0,6.0
3064,3.0,7.0,3.0,6.0
3065,6.0,5.0,2.0,5.0
3066,7.0,6.0,2.0,1.0
3067,9.0,9.0,3.0,2.0
3068,9.0,12.0,4.0,3.0
3069,12.0,13.0,5.0,3.0
3070,15.0,14.0,7.0,3.0
3071,15.0,14.0,11.0,4.0
3072,17.0,15.0,14.0,4.0
3073,18.0,15.0,15.0,5.0
3074,19.0,18.0,15.0,7.0
3075,19.0,18.0,16.0,7.0
3076,20.0,19.0,17.0,8.0
3077,23.0,20.0,18.0,8.0
3078,23.0,22.0,19.0,8.0
3079,18.0,17.0,14.0,6.0
3080,18.0,14.0,13.0,7.0
3081,16.0,12.0,10.0,7.0
3082,14.0,14.0,11.0,3.0
3083,14.0,13.0,10.0,2.0
3084,11.0,13.0,7.0,4.0
3085,8.0,12.0,6.0,4.0
3086,7.0,9.0,7.0,5.0
3087,6.0,7.0,6.0,3.0
3088,6.0,6.0,2.0,1.0
3089,4.0,8.0,1.0,2.0
3090,2.0,6.0,1.0,3.0
3091,3.0,7.0,2.0,5.0
3092,4.0,7.0,2.0,7.0
3093,4.0,8.0,2.0,7.0
3094,5.0,10.0,2.0,8.0
3095,5.0,12.0,3.0,8.0
3096,6.0,13.0,3.0,9.0
3097,7.0,14.0,5.0,12.0
3098,9.0,14.0,6.0,13.0
3099,10.0,15.0,6.0,13.0
3100,12.0,18.0,6.0,14.0
3101,13.0,19.0,9.0,16.0
3102,13.0,20.0,10.0,17.0
3103,10.0,17.0,10.0,11.0
3104,9.0,16.0,12.0,7.0
3105,10.0,16.0,11.0,5.0
3106,10.0,14.0,12.0,4.0
3107,10.0,15.0,11.0,3.0
3108,11.0,14.0,12.0,2.0
3109,10.0,14.0,8.0,0.0
3110,11.0,11.0,7.0,1.0
3111,10.0,7.0,3.0,2.0
3112,9.0,6.0,6.0,4.0
3113,8.0,5.0,6.0,5.0
3114,9.0,8.0,3.0,5.0
3115,10.0,8.0,4.0,6.0
3116,10.0,10.0,5.0,6.0
3117,14.0,14.0,6.0,6.0
3118,14.0,15.0,6.0,6.0
3119,16.0,15.0,7.0,7.0
3120,16.0,17.0,9.0,8.0
3121,18.0,18.0,10.0,8.0
3122,19.0,19.0,10.0,10.0
3123,19.0,20.0,10.0,11.0
3124,19.0,23.0,10.0,13.0
3125,19.0,25.0,10.0,14.0
3126,20.0,25.0,11.0,16.0
3127,18.0,20.0,7.0,13.0
3128,14.0,17.0,6.0,12.0
3129,13.0,16.0,5.0,10.0
3130,8.0,13.0,8.0,10.0
3131,4.0,13.0,10.0,9.0
3132,4.0,12.0,12.0,8.0
3133,4.0,10.0,11.0,7.0
3134,2.0,8.0,9.0,6.0
3135,2.0,8.0,3.0,4.0
3136,2.0,7.0,2.0,5.0
3137,5.0,6.0,1.0,4.0
3138,4.0,6.0,2.0,4.0
3139,6.0,6.0,4.0,4.0
3140,9.0,6.0,6.0,4.0
3141,11.0,7.0,7.0,7.0
3142,12.0,9.0,7.0,7.0
3143,12.0,10.0,8.0,7.0
3144,12.0,10.0,8.0,7.0
3145,13.0,13.0,9.0,7.0
3146,14.0,15.0,12.0,8.0
3147,14.0,15.0,14.0,8.0
3148,14.0,16.0,16.0,8.0
3149,18.0,16.0,18.0,8.0
3150,19.0,17.0,20.0,11.0
3151,16.0,14.0,17.0,10.0
3152,14.0,14.0,15.0,9.0
3153,14.0,12.0,15.0,9.0
3154,11.0,11.0,15.0,7.0
3155,10.0,11.0,12.0,7.0
3156,9.0,12.0,11.0,7.0
3157,11.0,10.0,9.0,5.0
3158,11.0,8.0,9.0,8.0
3159,8.0,6.0,9.0,8.0
3160,8.0,4.0,6.0,7.0
3161,5.0,2.0,5.0,2.0
3162,6.0,1.0,4.0,3.0
3163,7.0,2.0,6.0,6.0
3164,9.0,2.0,7.0,10.0
3165,13.0,2.0,8.0,10.0
3166,13.0,4.0,8.0,12.0
3167,14.0,7.0,9.0,12.0
3168,15.0,8.0,9.0,13.0
3169,15.0,10.0,11.0,13.0
3170,16.0,11.0,11.0,13.0
3171,16.0,12.0,12.0,14.0
3172,17.0,13.0,13.0,16.0
3173,21.0,13.0,14.0,16.0
3174,22.0,14.0,15.0,16.0
3175,22.0,10.0,12.0,11.0
3176,17.0,8.0,10.0,9.0
3177,15.0,8.0,9.0,9.0
3178,14.0,7.0,7.0,8.0
3179,13.0,8.0,6.0,6.0
3180,12.0,8.0,9.0,9.0
3181,10.0,6.0,11.0,10.0
3182,10.0,3.0,9.0,8.0
3183,10.0,5.0,8.0,4.0
3184,8.0,5.0,8.0,2.0
3185,7.0,4.0,7.0,0.0
3186,5.0,2.0,5.0,0.0
3187,5.0,2.0,6.0,2.0
3188,6.0,2.0,7.0,4.0
3189,6.0,7.0,7.0,5.0
3190,6.0,8.0,9.0,6.0
3191,10.0,8.0,9.0,7.0
3192,10.0,9.0,9.0,8.0
3193,11.0,13.0,9.0,10.0
3194,12.0,13.0,9.0,10.0
3195,13.0,15.0,10.0,13.0
3196,14.0,15.0,11.0,14.0
3197,15.0,15.0,12.0,14.0
3198,18.0,15.0,12.0,16.0
3199,17.0,13.0,7.0,13.0
3200,17.0,12.0,6.0,11.0
3201,14.0,10.0,6.0,13.0
3202,13.0,9.0,6.0,12.0
3203,10.0,9.0,5.0,12.0
3204,10.0,7.0,4.0,13.0
3205,12.0,7.0,4.0,9.0
3206,11.0,3.0,5.0,6.0
3207,10.0,4.0,5.0,7.0
3208,7.0,4.0,3.0,7.0
3209,5.0,1.0,4.0,5.0
3210,6.0,2.0,5.0,2.0
3211,7.0,3.0,7.0,3.0
3212,8.0,6.0,8.0,3.0
3213,8.0,8.0,8.0,6.0
3214,9.0,8.0,8.0,7.0
3215,9.0,8.0,10.0,8.0
3216,10.0,9.0,11.0,8.0
3217,11.0,10.0,11.0,9.0
3218,12.0,12.0,12.0,10.0
3219,13.0,13.0,12.0,11.0
3220,13.0,15.0,13.0,12.0
3221,13.0,16.0,16.0,12.0
3222,15.0,19.0,18.0,13.0
3223,10.0,15.0,16.0,10.0
3224,9.0,11.0,13.0,8.0
3225,10.0,12.0,12.0,8.0
3226,10.0,11.0,11.0,6.0
3227,9.0,10.0,10.0,7.0
3228,7.0,10.0,9.0,7.0
3229,6.0,8.0,9.0,7.0
3230,5.0,10.0,7.0,6.0
3231,6.0,8.0,8.0,4.0
3232,6.0,7.0,4.0,2.0
3233,7.0,8.0,2.0,3.0
3234,4.0,7.0,2.0,4.0
3235,5.0,9.0,3.0,6.0
3236,5.0,10.0,4.0,6.0
3237,6.0,11.0,4.0,8.0
3238,6.0,12.0,6.0,9.0
3239,10.0,13.0,7.0,9.0
3240,10.0,13.0,8.0,10.0
3241,11.0,14.0,8.0,11.0
3242,12.0,15.0,12.0,13.0
3243,12.0,16.0,13.0,13.0
3244,14.0,18.0,14.0,13.0
3245,15.0,20.0,15.0,13.0
3246,16.0,21.0,16.0,15.0
3247,13.0,18.0,12.0,9.0
3248,10.0,15.0,12.0,5.0
3249,9.0,13.0,13.0,3.0
3250,9.0,12.0,14.0,5.0
3251,10.0,11.0,13.0,5.0
3252,10.0,8.0,10.0,4.0
3253,9.0,9.0,8.0,2.0
3254,7.0,9.0,7.0,1.0
3255,5.0,6.0,6.0,1.0
3256,2.0,4.0,7.0,2.0
3257,4.0,3.0,6.0,4.0
3258,4.0,2.0,4.0,3.0
3259,4.0,3.0,6.0,4.0
3260,5.0,4.0,8.0,8.0
3261,5.0,6.0,8.0,10.0
3262,6.0,6.0,9.0,11.0
3263,6.0,7.0,11.0,12.0
3264,8.0,7.0,12.0,13.0
3265,8.0,8.0,12.0,14.0
3266,10.0,8.0,13.0,16.0
3267,10.0,13.0,13.0,17.0
3268,11.0,14.0,13.0,18.0
3269,12.0,14.0,14.0,18.0
3270,14.0,14.0,16.0,19.0
3271,13.0,9.0,14.0,16.0
3272,11.0,8.0,11.0,14.0
3273,12.0,9.0,9.0,15.0
3274,12.0,12.0,9.0,14.0
3275,11.0,11.0,9.0,13.0
3276,13.0,10.0,7.0,11.0
3277,11.0,7.0,7.0,7.0
3278,7.0,4.0,6.0,5.0
3279,3.0,4.0,5.0,1.0
3280,1.0,3.0,5.0,1.0
3281,1.0,3.0,2.0,0.0
3282,1.0,2.0,1.0,0.0
3283,1.0,2.0,2.0,0.0
3284,1.0,2.0,2.0,3.0
3285,1.0,3.0,2.0,4.0
3286,1.0,3.0,4.0,4.0
3287,1.0,5.0,7.0,5.0
3288,2.0,5.0,7.0,6.0
3289,3.0,6.0,7.0,7.0
3290,3.0,7.0,10.0,10.0
3291,3.0,10.0,12.0,10.0
3292,4.0,10.0,13.0,12.0
3293,8.0,14.0,13.0,14.0
3294,8.0,15.0,14.0,16.0
3295,8.0,13.0,11.0,14.0
3296,8.0,11.0,9.0,15.0
3297,8.0,11.0,9.0,13.0
3298,9.0,11.0,11.0,14.0
3299,9.0,10.0,11.0,14.0
3300,7.0,9.0,10.0,12.0
3301,8.0,7.0,10.0,11.0
3302,5.0,7.0,9.0,10.0
3303,4.0,5.0,5.0,7.0
3304,4.0,3.0,4.0,6.0
3305,4.0,3.0,3.0,4.0
3306,3.0,2.0,3.0,0.0
3307,3.0,5.0,5.0,0.0
3308,4.0,6.0,6.0,0.0
3309,8.0,7.0,6.0,2.0
3310,11.0,7.0,6.0,2.0
3311,12.0,8.0,7.0,2.0
3312,15.0,10.0,9.0,3.0
3313,15.0,10.0,10.0,4.0
3314,16.0,11.0,11.0,5.0
3315,19.0,11.0,12.0,7.0
3316,20.0,11.0,12.0,8.0
3317,20.0,11.0,12.0,10.0
3318,22.0,11.0,12.0,11.0
3319,20.0,8.0,8.0,11.0
3320,17.0,4.0,6.0,11.0
3321,13.0,4.0,5.0,12.0
3322,11.0,4.0,7.0,12.0
3323,10.0,2.0,8.0,8.0
3324,8.0,2.0,6.0,5.0
3325,4.0,3.0,4.0,4.0
3326,4.0,3.0,4.0,4.0
3327,4.0,3.0,2.0,5.0
3328,5.0,3.0,1.0,6.0
3329,4.0,4.0,2.0,4.0
3330,6.0,2.0,2.0,5.0
3331,6.0,2.0,3.0,8.0
3332,6.0,2.0,5.0,9.0
3333,9.0,5.0,6.0,11.0
3334,10.0,6.0,7.0,13.0
3335,11.0,9.0,8.0,14.0
3336,13.0,11.0,10.0,17.0
3337,14.0,11.0,13.0,20.0
3338,15.0,11.0,14.0,20.0
3339,16.0,11.0,14.0,21.0
3340,17.0,12.0,15.0,21.0
3341,18.0,12.0,15.0,22.0
3342,20.0,15.0,15.0,24.0
3343,19.0,12.0,12.0,20.0
3344,15.0,9.0,10.0,19.0
3345,16.0,9.0,11.0,17.0
3346,17.0,8.0,10.0,18.0
3347,16.0,9.0,10.0,16.0
3348,15.0,8.0,9.0,11.0
3349,15.0,7.0,9.0,9.0
3350,12.0,4.0,9.0,6.0
3351,10.0,4.0,8.0,3.0
3352,9.0,2.0,8.0,1.0
3353,6.0,4.0,5.0,2.0
3354,6.0,3.0,5.0,2.0
3355,7.0,3.0,5.0,3.0
3356,7.0,3.0,7.0,5.0
3357,8.0,6.0,7.0,5.0
3358,8.0,8.0,8.0,7.0
3359,9.0,10.0,9.0,10.0
3360,9.0,12.0,11.0,10.0
3361,11.0,15.0,12.0,10.0
3362,13.0,19.0,13.0,11.0
3363,13.0,22.0,15.0,12.0
3364,14.0,23.0,16.0,13.0
3365,16.0,24.0,16.0,16.0
3366,18.0,24.0,16.0,17.0
3367,16.0,20.0,13.0,17.0
3368,13.0,19.0,10.0,18.0
3369,13.0,19.0,9.0,16.0
3370,11.0,17.0,11.0,13.0
3371,13.0,16.0,13.0,10.0
3372,13.0,15.0,12.0,12.0
3373,12.0,16.0,9.0,14.0
3374,7.0,13.0,6.0,15.0
3375,8.0,10.0,3.0,11.0
3376,7.0,7.0,5.0,10.0
3377,7.0,3.0,5.0,9.0
3378,3.0,3.0,4.0,9.0
3379,3.0,3.0,5.0,9.0
3380,4.0,4.0,8.0,10.0
3381,5.0,4.0,10.0,12.0
3382,5.0,6.0,10.0,13.0
3383,7.0,8.0,11.0,15.0
3384,7.0,10.0,12.0,17.0
3385,9.0,13.0,12.0,18.0
3386,9.0,15.0,14.0,20.0
3387,10.0,17.0,14.0,22.0
3388,11.0,21.0,15.0,24.0
3389,11.0,21.0,17.0,28.0
3390,11.0,21.0,17.0,30.0
3391,7.0,21.0,16.0,26.0
3392,7.0,22.0,14.0,23.0
3393,7.0,21.0,10.0,21.0
3394,7.0,22.0,9.0,21.0
3395,6.0,19.0,9.0,20.0
3396,7.0,20.0,8.0,18.0
3397,4.0,17.0,7.0,13.0
3398,3.0,14.0,6.0,12.0
3399,1.0,14.0,6.0,10.0
3400,1.0,11.0,5.0,8.0
3401,1.0,8.0,5.0,6.0
3402,3.0,6.0,7.0,7.0
3403,4.0,6.0,7.0,7.0
3404,5.0,6.0,11.0,9.0
3405,5.0,7.0,14.0,11.0
3406,5.0,10.0,15.0,13.0
3407,5.0,10.0,15.0,15.0
3408,6.0,10.0,18.0,16.0
3409,8.0,10.0,19.0,16.0
3410,8.0,10.0,20.0,18.0
3411,9.0,10.0,21.0,20.0
3412,9.0,12.0,23.0,22.0
3413,10.0,12.0,25.0,22.0
3414,11.0,12.0,26.0,22.0
3415,5.0,9.0,21.0,19.0
3416,3.0,6.0,19.0,16.0
3417,7.0,6.0,16.0,16.0
3418,7.0,6.0,16.0,18.0
3419,5.0,4.0,15.0,17.0
3420,3.0,4.0,14.0,14.0
3421,4.0,3.0,11.0,13.0
3422,2.0,5.0,9.0,9.0
3423,2.0,5.0,5.0,8.0
3424,3.0,3.0,3.0,10.0
3425,2.0,2.0,3.0,11.0
3426,2.0,1.0,1.0,7.0
3427,3.0,1.0,3.0,9.0
3428,4.0,2.0,3.0,11.0
3429,6.0,4.0,5.0,11.0
3430,7.0,4.0,5.0,11.0
3431,7.0,4.0,6.0,11.0
3432,8.0,5.0,7.0,13.0
3433,8.0,8.0,7.0,13.0
3434,8.0,8.0,7.0,13.0
3435,12.0,10.0,8.0,13.0
3436,12.0,11.0,9.0,13.0
3437,16.0,12.0,9.0,13.0
3438,16.0,16.0,9.0,15.0
3439,15.0,14.0,8.0,11.0
3440,12.0,12.0,8.0,9.0
3441,10.0,12.0,8.0,10.0
3442,9.0,10.0,7.0,13.0
3443,11.0,10.0,5.0,12.0
3444,11.0,8.0,5.0,12.0
3445,8.0,6.0,6.0,11.0
3446,8.0,3.0,8.0,8.0
3447,9.0,2.0,7.0,10.0
3448,8.0,2.0,7.0,9.0
3449,5.0,3.0,5.0,6.0
3450,6.0,4.0,4.0,3.0
3451,6.0,5.0,4.0,4.0
3452,7.0,5.0,6.0,5.0
3453,8.0,6.0,11.0,7.0
3454,8.0,8.0,12.0,10.0
3455,8.0,9.0,13.0,11.0
3456,9.0,10.0,14.0,11.0
3457,10.0,10.0,15.0,12.0
3458,11.0,11.0,15.0,17.0
3459,12.0,11.0,15.0,18.0
3460,12.0,14.0,15.0,19.0
3461,15.0,15.0,16.0,20.0
3462,16.0,16.0,16.0,22.0
3463,17.0,13.0,14.0,20.0
3464,13.0,12.0,11.0,19.0
3465,12.0,11.0,11.0,19.0
3466,10.0,9.0,10.0,19.0
3467,8.0,11.0,9.0,19.0
3468,8.0,10.0,5.0,19.0
3469,9.0,10.0,5.0,18.0
3470,10.0,9.0,5.0,15.0
3471,11.0,6.0,3.0,13.0
3472,8.0,6.0,3.0,10.0
3473,7.0,4.0,4.0,8.0
3474,8.0,3.0,7.0,6.0
3475,8.0,6.0,8.0,6.0
3476,8.0,7.0,9.0,6.0
3477,9.0,9.0,11.0,6.0
3478,9.0,10.0,12.0,7.0
3479,11.0,10.0,12.0,8.0
3480,12.0,13.0,13.0,11.0
3481,17.0,15.0,15.0,13.0
3482,17.0,15.0,17.0,17.0
3483,19.0,15.0,17.0,18.0
3484,20.0,15.0,18.0,21.0
3485,20.0,18.0,18.0,21.0
3486,21.0,19.0,19.0,24.0
3487,18.0,14.0,14.0,21.0
3488,18.0,16.0,13.0,22.0
3489,15.0,16.0,16.0,23.0
3490,14.0,15.0,16.0,21.0
3491,12.0,13.0,14.0,20.0
3492,10.0,14.0,12.0,21.0
3493,9.0,13.0,11.0,19.0
3494,9.0,9.0,11.0,19.0
3495,10.0,10.0,8.0,19.0
3496,8.0,5.0,7.0,16.0
3497,6.0,3.0,7.0,15.0
3498,3.0,0.0,6.0,12.0
3499,4.0,0.0,7.0,12.0
3500,4.0,1.0,8.0,12.0
3501,6.0,2.0,8.0,12.0
3502,6.0,2.0,11.0,12.0
3503,7.0,5.0,12.0,12.0
3504,8.0,6.0,14.0,12.0
3505,8.0,7.0,16.0,12.0
3506,8.0,8.0,16.0,14.0
3507,9.0,8.0,17.0,15.0
3508,9.0,9.0,17.0,16.0
3509,10.0,9.0,17.0,17.0
3510,10.0,9.0,19.0,19.0
3511,5.0,5.0,16.0,17.0
3512,4.0,4.0,17.0,17.0
3513,4.0,5.0,17.0,17.0
3514,4.0,7.0,17.0,16.0
3515,7.0,7.0,15.0,12.0
3516,9.0,9.0,12.0,10.0
3517,7.0,6.0,12.0,10.0
3518,6.0,4.0,11.0,10.0
3519,6.0,4.0,10.0,8.0
3520,7.0,5.0,10.0,7.0
3521,7.0,4.0,11.0,7.0
3522,6.0,4.0,10.0,6.0
3523,11.0,4.0,13.0,6.0
3524,12.0,6.0,13.0,9.0
3525,13.0,7.0,13.0,10.0
3526,14.0,8.0,13.0,10.0
3527,14.0,8.0,14.0,11.0
3528,14.0,8.0,14.0,11.0
3529,14.0,10.0,14.0,11.0
3530,14.0,10.0,14.0,11.0
3531,14.0,11.0,15.0,12.0
3532,14.0,12.0,17.0,13.0
3533,15.0,16.0,17.0,14.0
3534,15.0,18.0,18.0,17.0
3535,9.0,13.0,13.0,14.0
3536,5.0,10.0,11.0,14.0
3537,5.0,8.0,10.0,12.0
3538,4.0,7.0,9.0,13.0
3539,3.0,7.0,9.0,11.0
3540,3.0,5.0,8.0,9.0
3541,5.0,5.0,8.0,8.0
3542,4.0,4.0,8.0,12.0
3543,3.0,4.0,8.0,12.0
3544,3.0,2.0,6.0,7.0
3545,5.0,2.0,5.0,10.0
3546,5.0,2.0,3.0,12.0
3547,5.0,3.0,5.0,13.0
3548,6.0,3.0,7.0,16.0
3549,7.0,4.0,8.0,17.0
3550,7.0,6.0,8.0,19.0
3551,10.0,7.0,8.0,20.0
3552,11.0,7.0,8.0,21.0
3553,12.0,7.0,8.0,22.0
3554,15.0,7.0,9.0,22.0
3555,17.0,7.0,10.0,23.0
3556,18.0,7.0,13.0,23.0
3557,19.0,8.0,13.0,25.0
3558,19.0,10.0,15.0,27.0
3559,16.0,4.0,14.0,20.0
3560,12.0,3.0,16.0,19.0
3561,11.0,3.0,13.0,21.0
3562,11.0,5.0,11.0,22.0
3563,12.0,7.0,11.0,18.0
3564,13.0,7.0,14.0,15.0
3565,10.0,5.0,13.0,11.0
3566,8.0,2.0,10.0,7.0
3567,6.0,1.0,8.0,7.0
3568,3.0,2.0,4.0,7.0
3569,3.0,2.0,4.0,6.0
3570,5.0,0.0,4.0,6.0
3571,6.0,0.0,6.0,6.0
3572,8.0,0.0,6.0,6.0
3573,8.0,0.0,8.0,6.0
3574,10.0,0.0,9.0,7.0
3575,11.0,0.0,10.0,7.0
3576,13.0,0.0,10.0,9.0
3577,14.0,2.0,11.0,10.0
3578,14.0,4.0,11.0,12.0
3579,15.0,6.0,12.0,12.0
3580,16.0,6.0,12.0,13.0
3581,20.0,7.0,13.0,13.0
3582,21.0,8.0,13.0,14.0
3583,18.0,8.0,8.0,13.0
3584,14.0,9.0,5.0,12.0
3585,11.0,10.0,6.0,11.0
3586,13.0,8.0,7.0,10.0
3587,12.0,7.0,5.0,9.0
3588,9.0,6.0,3.0,7.0
3589,10.0,4.0,5.0,7.0
3590,9.0,2.0,6.0,5.0
3591,8.0,3.0,6.0,5.0
3592,6.0,2.0,6.0,7.0
3593,5.0,2.0,5.0,8.0
3594,3.0,2.0,5.0,6.0
3595,3.0,2.0,6.0,7.0
3596,6.0,4.0,6.0,8.0
3597,7.0,5.0,6.0,10.0
3598,7.0,6.0,7.0,11.0
3599,9.0,6.0,9.0,15.0
3600,9.0,7.0,9.0,15.0
3601,10.0,8.0,9.0,16.0
3602,10.0,9.0,10.0,17.0
3603,11.0,10.0,10.0,17.0
3604,12.0,11.0,12.0,18.0
3605,12.0,11.0,14.0,19.0
3606,14.0,11.0,16.0,22.0
3607,11.0,7.0,10.0,17.0
3608,9.0,7.0,10.0,15.0
3609,11.0,6.0,9.0,14.0
3610,10.0,6.0,8.0,15.0
3611,10.0,4.0,9.0,15.0
3612,7.0,3.0,10.0,14.0
3613,5.0,4.0,10.0,12.0
3614,3.0,3.0,5.0,9.0
3615,2.0,4.0,6.0,8.0
3616,1.0,6.0,3.0,5.0
3617,2.0,7.0,1.0,3.0
3618,3.0,5.0,2.0,3.0
3619,3.0,6.0,2.0,3.0
3620,5.0,7.0,3.0,3.0
3621,5.0,9.0,7.0,3.0
3622,5.0,11.0,8.0,3.0
3623,7.0,12.0,10.0,4.0
3624,10.0,12.0,12.0,4.0
3625,10.0,12.0,12.0,5.0
3626,10.0,12.0,12.0,5.0
3627,12.0,13.0,13.0,7.0
3628,12.0,14.0,16.0,7.0
3629,12.0,14.0,17.0,7.0
3630,12.0,16.0,19.0,8.0
3631,9.0,12.0,17.0,6.0
3632,9.0,12.0,17.0,6.0
3633,9.0,10.0,17.0,5.0
3634,11.0,9.0,16.0,4.0
3635,11.0,10.0,19.0,4.0
3636,8.0,8.0,18.0,5.0
3637,3.0,5.0,14.0,4.0
3638,4.0,3.0,15.0,6.0
3639,5.0,3.0,14.0,3.0
3640,5.0,3.0,11.0,3.0
3641,5.0,3.0,8.0,2.0
3642,4.0,2.0,3.0,3.0
3643,5.0,2.0,3.0,3.0
3644,8.0,3.0,3.0,3.0
3645,8.0,3.0,3.0,4.0
3646,11.0,4.0,4.0,5.0
3647,13.0,4.0,7.0,6.0
3648,15.0,6.0,8.0,6.0
3649,17.0,6.0,10.0,9.0
3650,19.0,6.0,10.0,10.0
3651,20.0,8.0,11.0,10.0
3652,20.0,9.0,11.0,11.0
3653,21.0,9.0,11.0,12.0
3654,23.0,9.0,11.0,13.0
3655,24.0,6.0,11.0,10.0
3656,21.0,6.0,10.0,10.0
3657,19.0,5.0,10.0,10.0
3658,16.0,6.0,10.0,8.0
3659,16.0,5.0,9.0,8.0
3660,15.0,5.0,10.0,6.0
3661,14.0,3.0,10.0,7.0
3662,11.0,5.0,7.0,6.0
3663,10.0,4.0,6.0,5.0
3664,14.0,4.0,3.0,3.0
3665,11.0,2.0,2.0,2.0
3666,7.0,1.0,2.0,2.0
3667,7.0,1.0,3.0,2.0
3668,10.0,2.0,5.0,3.0
3669,11.0,2.0,5.0,3.0
3670,11.0,3.0,6.0,3.0
3671,14.0,4.0,10.0,6.0
3672,14.0,4.0,10.0,7.0
3673,15.0,4.0,11.0,9.0
3674,17.0,8.0,11.0,9.0
3675,18.0,8.0,12.0,9.0
3676,19.0,9.0,12.0,10.0
3677,19.0,10.0,14.0,10.0
3678,22.0,11.0,15.0,10.0
3679,21.0,7.0,11.0,12.0
3680,19.0,5.0,11.0,11.0
3681,17.0,6.0,12.0,9.0
3682,15.0,5.0,14.0,8.0
3683,13.0,5.0,18.0,8.0
3684,12.0,4.0,16.0,5.0
3685,13.0,3.0,12.0,3.0
3686,14.0,2.0,9.0,4.0
3687,13.0,1.0,8.0,4.0
3688,11.0,2.0,7.0,1.0
3689,8.0,2.0,8.0,3.0
3690,9.0,3.0,6.0,4.0
3691,9.0,4.0,6.0,7.0
3692,10.0,5.0,7.0,8.0
3693,11.0,7.0,8.0,9.0
3694,11.0,10.0,9.0,9.0
3695,12.0,12.0,9.0,10.0
3696,12.0,12.0,10.0,11.0
3697,14.0,12.0,11.0,14.0
3698,15.0,12.0,12.0,15.0
3699,15.0,14.0,12.0,20.0
3700,15.0,16.0,13.0,22.0
3701,18.0,18.0,14.0,23.0
3702,19.0,19.0,15.0,23.0
3703,15.0,15.0,12.0,19.0
3704,12.0,14.0,10.0,17.0
3705,13.0,14.0,9.0,14.0
3706,11.0,13.0,7.0,13.0
3707,11.0,11.0,8.0,12.0
3708,10.0,10.0,7.0,11.0
3709,8.0,6.0,9.0,10.0
3710,6.0,6.0,6.0,9.0
3711,7.0,4.0,5.0,8.0
3712,7.0,3.0,2.0,5.0
3713,7.0,1.0,0.0,3.0
3714,7.0,2.0,1.0,3.0
3715,8.0,3.0,5.0,5.0
3716,8.0,3.0,5.0,5.0
3717,8.0,5.0,6.0,8.0
3718,10.0,7.0,6.0,8.0
3719,12.0,7.0,8.0,10.0
3720,14.0,8.0,9.0,10.0
3721,14.0,8.0,11.0,10.0
3722,19.0,12.0,12.0,11.0
3723,21.0,15.0,12.0,13.0
3724,23.0,16.0,15.0,14.0
3725,24.0,18.0,15.0,16.0
3726,24.0,18.0,16.0,19.0
